Date,Days,Season,Temp,DMperc,DMfrac,RF,mean_water_PFOS,mean_soil_PFOS,grass_conc_PFOS,milk_conc_PFOS,mean_water_PFDA,mean_soil_PFDA,grass_conc_PFDA,milk_conc_PFDA
5/19/2020,1,Spring,21.8,20,0.2,0,0.0013,0.551,0.05,0.484989042,0,1.03,0.03,0.707867994
5/20/2020,2,Spring,20.975,20,0.2,0,0.0013,0.551,0.05,0.479423636,0,1.03,0.03,0.697865344
5/21/2020,3,Spring,24.175,20,0.2,0,0.0013,0.551,0.05,0.473932253,0,1.03,0.03,0.688019199
5/22/2020,4,Spring,28.875,20,0.2,0,0.0013,0.551,0.05,0.468514259,0,1.03,0.03,0.67832694
5/23/2020,5,Spring,27.43333333,20,0.2,0,0.0013,0.551,0.05,0.463179169,0,1.03,0.03,0.668785996
5/24/2020,6,Spring,19.63333333,20,0.2,0,0.0013,0.551,0.05,0.457911586,0,1.03,0.03,0.65939384
5/25/2020,7,Spring,18.33333333,20,0.2,0,0.0013,0.551,0.05,0.452706051,0,1.03,0.03,0.650147991
5/26/2020,8,Spring,21.1,20,0.2,0,0.0013,0.551,0.05,0.447568171,0,1.03,0.03,0.641046014
5/27/2020,9,Spring,28.225,20,0.2,0,0.0013,0.551,0.05,0.442498876,0,1.03,0.03,0.632085514
5/28/2020,10,Spring,29.8,20,0.2,0,0.0013,0.551,0.05,0.437506153,0,1.03,0.03,0.623264141
5/29/2020,11,Spring,30.125,20,0.2,0,0.0013,0.551,0.05,0.432582603,0,1.03,0.03,0.614579587
5/30/2020,12,Spring,27.4,20,0.2,0.0225,0.0013,0.551,0.05,0.427724983,0,1.03,0.03,0.606029583
5/31/2020,13,Spring,22.43333333,20,0.2,0.002222222,0.0013,0.551,0.05,0.422925295,0,1.03,0.03,0.597611903
6/1/2020,14,Summer,15.4,25,0.25,0,0.0013,0.551,0.05,0.418181005,0,1.03,0.03,0.589324357
6/2/2020,15,Summer,17.4,25,0.25,0.012222222,0.0013,0.551,0.05,0.413496875,0,1.03,0.03,0.581164796
6/3/2020,16,Summer,20.7,25,0.25,0.066666667,0.0013,0.551,0.05,0.408874885,0,1.03,0.03,0.573131109
6/4/2020,17,Summer,22.5,25,0.25,0.071111111,0.0013,0.551,0.05,0.404314428,0,1.03,0.03,0.565221222
6/5/2020,18,Summer,27.1,25,0.25,0.001,0.0013,0.551,0.05,0.399814117,0,1.03,0.03,0.557433096
6/6/2020,19,Summer,27.23333333,25,0.25,0.012222222,0.0013,0.551,0.05,0.395384063,0,1.03,0.03,0.549764731
6/7/2020,20,Summer,23.33333333,25,0.25,0.151111111,0.0013,0.551,0.05,0.391011928,0,1.03,0.03,0.542214158
6/8/2020,21,Summer,22.2,25,0.25,0,0.0013,0.551,0.05,0.386687527,0,1.03,0.03,0.534779447
6/9/2020,22,Summer,23.05,25,0.25,0,0.0013,0.551,0.05,0.382416251,0,1.03,0.03,0.527458698
6/10/2020,23,Summer,22.375,25,0.25,0,0.0013,0.551,0.05,0.378201602,0,1.03,0.03,0.520250047
6/11/2020,24,Summer,21.1,25,0.25,0.033333333,0.0013,0.551,0.05,0.374040657,0,1.03,0.03,0.513151661
6/12/2020,25,Summer,22.375,25,0.25,0.234,0.0013,0.551,0.05,0.36993366,0,1.03,0.03,0.506161739
6/13/2020,26,Summer,23.9,25,0.25,0,0.0013,0.551,0.05,0.365879836,0,1.03,0.03,0.499278513
6/14/2020,27,Summer,19.96666667,25,0.25,0,0.0013,0.551,0.05,0.361880909,0,1.03,0.03,0.492500244
6/15/2020,28,Summer,22.2,25,0.25,0,0.0013,0.551,0.05,0.357931249,0,1.03,0.03,0.485825225
6/16/2020,29,Summer,24.425,25,0.25,0,0.0013,0.551,0.05,0.354031924,0,1.03,0.03,0.479251776
6/17/2020,30,Summer,28.475,25,0.25,0,0.0013,0.551,0.05,0.350187891,0,1.03,0.03,0.472778249
6/18/2020,31,Summer,30.7,25,0.25,0,0.0013,0.551,0.05,0.346403387,0,1.03,0.03,0.466403024
6/19/2020,32,Summer,33.325,25,0.25,0,0.0013,0.551,0.05,0.342673803,0,1.03,0.03,0.460124506
6/20/2020,33,Summer,34.03333333,25,0.25,0,0.0013,0.551,0.05,0.338998523,0,1.03,0.03,0.453941133
6/21/2020,34,Summer,32.93333333,25,0.25,0,0.0013,0.551,0.05,0.335372314,0,1.03,0.03,0.447851364
6/22/2020,35,Summer,28.7,25,0.25,0,0.0013,0.551,0.05,0.331789559,0,1.03,0.03,0.44185369
6/23/2020,36,Summer,28.75,25,0.25,0,0.0013,0.551,0.05,0.328243255,0,1.03,0.03,0.435946625
6/24/2020,37,Summer,28.2,25,0.25,0,0.0013,0.551,0.05,0.324741267,0,1.03,0.03,0.430128708
6/25/2020,38,Summer,25.675,25,0.25,0.002222222,0.0013,0.551,0.05,0.321282522,0,1.03,0.03,0.424398505
6/26/2020,39,Summer,28.875,25,0.25,0.001111111,0.0013,0.551,0.05,0.317862938,0,1.03,0.03,0.418754607
6/27/2020,40,Summer,28.7,25,0.25,0.095555556,0.0013,0.311,0.03,0.314493351,0,0.353,0.01,0.413195626
6/28/2020,41,Summer,27.96666667,25,0.25,0.004444444,0.0013,0.311,0.03,0.311166631,0,0.353,0.01,0.407720202
6/29/2020,42,Summer,25.16666667,25,0.25,0.556,0.0013,0.311,0.03,0.307880469,0,0.353,0.01,0.402326994
6/30/2020,43,Summer,19.425,25,0.25,1.07,0.0013,0.311,0.03,0.304629772,0,0.353,0.01,0.397014687
7/1/2020,44,Summer,21.825,30,0.3,0.564,0.0013,0.311,0.03,0.301413766,0,0.353,0.01,0.391781988
7/2/2020,45,Summer,26.7,30,0.3,0.265,0.0013,0.311,0.03,0.298240052,0,0.353,0.01,0.386627625
7/3/2020,46,Summer,27.03333333,30,0.3,0.242222222,0.0013,0.311,0.03,0.29511846,0,0.353,0.01,0.381550348
7/4/2020,47,Summer,22.8,30,0.3,0.037777778,0.0013,0.311,0.03,0.292037281,0,0.353,0.01,0.376548928
7/5/2020,48,Summer,23.5,30,0.3,0.013333333,0.0013,0.311,0.03,0.288985184,0,0.353,0.01,0.371622158
7/6/2020,49,Summer,21.26666667,30,0.3,0.04,0.0013,0.311,0.03,0.285972424,0,0.353,0.01,0.366768851
7/7/2020,50,Summer,25.675,30,0.3,0,0.0013,0.311,0.03,0.282993359,0,0.353,0.01,0.36198784
7/8/2020,51,Summer,25.825,30,0.3,0.068888889,0.0013,0.311,0.03,0.280061768,0,0.353,0.01,0.357277976
7/9/2020,52,Summer,27.075,30,0.3,0.692727273,0.0013,0.311,0.03,0.277167984,0,0.353,0.01,0.352638134
7/10/2020,53,Summer,30.725,30,0.3,0.002222222,0.0013,0.311,0.03,0.274313274,0,0.353,0.01,0.348067202
7/11/2020,54,Summer,29.06666667,30,0.3,0.608888889,0.0013,0.311,0.03,0.271502508,0,0.353,0.01,0.343564092
7/12/2020,55,Summer,28.66666667,30,0.3,0.0575,0.0013,0.311,0.03,0.268724633,0,0.353,0.01,0.339127731
7/13/2020,56,Summer,29.26666667,30,0.3,0.0825,0.0013,0.311,0.03,0.265980043,0,0.353,0.01,0.334756639
7/14/2020,57,Summer,26.95,30,0.3,0.358,0.0013,0.311,0.03,0.26311849,0,0.353,0.01,0.330208408
7/15/2020,58,Summer,21.425,30,0.3,0.846,0.0013,0.311,0.03,0.260287063,0,0.353,0.01,0.325727127
7/16/2020,59,Summer,24.425,30,0.3,0,0.0013,0.311,0.03,0.257479021,0,0.353,0.01,0.321312116
7/17/2020,60,Summer,22.925,30,0.3,0.005555556,0.0013,0.311,0.03,0.254711263,0,0.353,0.01,0.316962357
7/18/2020,61,Summer,22.96666667,30,0.3,0.007777778,0.0013,0.311,0.03,0.251975454,0,0.353,0.01,0.312676819
7/19/2020,62,Summer,31.46666667,30,0.3,0,0.0013,0.311,0.03,0.249273456,0,0.353,0.01,0.30845449
7/20/2020,63,Summer,31.83333333,30,0.3,0,0.0013,0.311,0.03,0.246625794,0,0.353,0.01,0.304294373
7/21/2020,64,Summer,32.2,30,0.3,0,0.0013,0.311,0.03,0.244012302,0,0.353,0.01,0.300195495
7/22/2020,65,Summer,28.2,30,0.3,0.02625,0.0013,0.311,0.03,0.241431852,0,0.353,0.01,0.296156897
7/23/2020,66,Summer,26.55,30,0.3,0.128888889,0.0013,0.311,0.03,0.238874132,0,0.353,0.01,0.292177636
7/24/2020,67,Summer,28.35,30,0.3,0.083333333,0.0013,0.311,0.03,0.236344578,0,0.353,0.01,0.288256786
7/25/2020,68,Summer,29.23333333,30,0.3,0,0.0013,0.311,0.03,0.233849785,0,0.353,0.01,0.284393436
7/26/2020,69,Summer,30,30,0.3,0.001111111,0.0013,0.311,0.03,0.231388132,0,0.353,0.01,0.280586688
7/27/2020,70,Summer,30.2,30,0.3,0.016666667,0.0013,0.311,0.03,0.228958821,0,0.353,0.01,0.276835661
7/28/2020,71,Summer,31.55,30,0.3,0.032,0.0013,0.311,0.03,0.226560386,0,0.353,0.01,0.273139488
7/29/2020,72,Summer,31.675,30,0.3,0,0.0013,0.311,0.03,0.224194043,0,0.353,0.01,0.269497317
7/30/2020,73,Summer,30.975,30,0.3,0.016666667,0.0013,0.311,0.03,0.2218578,0,0.353,0.01,0.265908309
7/31/2020,74,Summer,29.45,30,0.3,0.374545455,0.0013,0.311,0.03,0.21954875,0,0.353,0.01,0.262371639
8/1/2020,75,Summer,28.86666667,40,0.4,0,0.0013,0.311,0.03,0.217265111,0,0.353,0.01,0.258886498
8/2/2020,76,Summer,29.8,40,0.4,0.003333333,0.0013,0.311,0.03,0.21501261,0,0.353,0.01,0.255452085
8/3/2020,77,Summer,29.43333333,40,0.4,0.042222222,0.0013,0.311,0.03,0.212790027,0,0.353,0.01,0.252067619
8/4/2020,78,Summer,29.025,40,0.4,0.063,0.0013,0.311,0.03,0.210594236,0,0.353,0.01,0.248732325
8/5/2020,79,Summer,25.825,40,0.4,0.541666667,0.0013,0.311,0.03,0.208424269,0,0.353,0.01,0.245445447
8/6/2020,80,Summer,28.75,40,0.4,0,0.0013,0.311,0.03,0.206273606,0,0.353,0.01,0.242206236
8/7/2020,81,Summer,26.65,40,0.4,0,0.0013,0.311,0.03,0.204155134,0,0.353,0.01,0.23901396
8/8/2020,82,Summer,27.76666667,40,0.4,0,0.0013,0.311,0.03,0.20205868,0,0.353,0.01,0.235867895
8/9/2020,83,Summer,28.7,40,0.4,0,0.0013,0.311,0.03,0.199989901,0,0.353,0.01,0.232767332
8/10/2020,84,Summer,28.86666667,40,0.4,0.006363636,0.0013,0.311,0.03,0.197948552,0,0.353,0.01,0.229711571
8/11/2020,85,Summer,30.975,40,0.4,0,0.0013,0.311,0.03,0.195932845,0,0.353,0.01,0.226699925
8/12/2020,86,Summer,32.775,40,0.4,0,0.0013,0.311,0.03,0.193946633,0,0.353,0.01,0.223731717
8/13/2020,87,Summer,30.825,40,0.4,0,0.0013,0.311,0.03,0.191988285,0,0.353,0.01,0.220806284
8/14/2020,88,Summer,30.825,40,0.4,0,0.0013,0.311,0.03,0.190050076,0,0.353,0.01,0.217922969
8/15/2020,89,Summer,28.5,40,0.4,0,0.0013,0.311,0.03,0.188134886,0,0.353,0.01,0.21508113
8/16/2020,90,Summer,25.2,40,0.4,0,0.0013,0.311,0.03,0.186237654,0,0.353,0.01,0.212280133
8/17/2020,91,Summer,24.83333333,40,0.4,0.001,0.0013,0.311,0.03,0.184355826,0,0.353,0.01,0.209519356
8/18/2020,92,Summer,26.525,40,0.4,0.046363636,0.0013,0.311,0.03,0.182495661,0,0.353,0.01,0.206798185
8/19/2020,93,Summer,26.25,40,0.4,0.138,0.0013,0.311,0.03,0.180661481,0,0.353,0.01,0.204116017
8/20/2020,94,Summer,24.7,40,0.4,0.121,0.0013,0.311,0.03,0.178848952,0,0.353,0.01,0.201472259
8/21/2020,95,Summer,25.55,40,0.4,0.002,0.0013,0.311,0.03,0.177055307,0,0.353,0.01,0.198866327
8/22/2020,96,Summer,27.23333333,40,0.4,0.001818182,0.0013,0.311,0.03,0.175284861,0,0.353,0.01,0.196297648
8/23/2020,97,Summer,25.56666667,40,0.4,0.003,0.0013,0.311,0.03,0.173539074,0,0.353,0.01,0.193765656
8/24/2020,98,Summer,27.06666667,40,0.4,0.089,0.0013,0.311,0.03,0.171811434,0,0.353,0.01,0.191269795
8/25/2020,99,Summer,30.275,40,0.4,0.319090909,0.0013,0.311,0.03,0.170107753,0,0.353,0.01,0.188809518
8/26/2020,100,Summer,27.8,40,0.4,0.19,0.0013,0.311,0.03,0.168431514,0,0.353,0.01,0.186384287
8/27/2020,101,Summer,20.3,40,0.4,0,0.0013,0.311,0.03,0.166770262,0,0.353,0.01,0.183993573
8/28/2020,102,Summer,20.275,40,0.4,0.07,0.0013,0.311,0.03,0.165118198,0,0.353,0.01,0.181636855
8/29/2020,103,Summer,22.4,40,0.4,0.105,0.0013,0.311,0.03,0.163485424,0,0.353,0.01,0.179313619
8/30/2020,104,Summer,17.03333333,40,0.4,0.755555556,0.0013,0.311,0.03,0.161870876,0,0.353,0.01,0.177023362
8/31/2020,105,Summer,20.16666667,40,0.4,0,0.0013,0.311,0.03,0.160275936,0,0.353,0.01,0.174765587
9/1/2020,106,Autumn,22.9,30,0.3,0,0.0013,0.311,0.03,0.158700956,0,0.353,0.01,0.172539805
9/2/2020,107,Autumn,22.8,30,0.3,0.005454545,0.0013,0.311,0.03,0.157139286,0,0.353,0.01,0.170345537
9/3/2020,108,Autumn,21.95,30,0.3,0.123333333,0.0013,0.311,0.03,0.155595732,0,0.353,0.01,0.168182308
9/4/2020,109,Autumn,24.875,30,0.3,0,0.0013,0.311,0.03,0.154069255,0,0.353,0.01,0.166049653
9/5/2020,110,Autumn,25.93333333,30,0.3,0,0.0013,0.311,0.03,0.152567242,0,0.353,0.01,0.163947114
9/6/2020,111,Autumn,23.7,30,0.3,0,0.0013,0.311,0.03,0.15108532,0,0.353,0.01,0.161874241
9/7/2020,112,Autumn,24.4,30,0.3,0.001111111,0.0013,0.311,0.03,0.14961639,0,0.353,0.01,0.15983059
9/8/2020,113,Autumn,24.63333333,30,0.3,0,0.0013,0.311,0.03,0.148166052,0,0.353,0.01,0.157815724
9/9/2020,114,Autumn,28.025,30,0.3,0,0.0013,0.311,0.03,0.14673383,0,0.353,0.01,0.155829213
9/10/2020,115,Autumn,27.625,30,0.3,0.002,0.0013,0.311,0.03,0.145326265,0,0.353,0.01,0.153870634
9/11/2020,116,Autumn,27.2,30,0.3,0,0.0013,0.311,0.03,0.143934686,0,0.353,0.01,0.151939572
9/12/2020,117,Autumn,20,30,0.3,0,0.0013,0.311,0.03,0.142558466,0,0.353,0.01,0.150035617
9/13/2020,118,Autumn,21.3,30,0.3,0.001111111,0.0013,0.311,0.03,0.141189411,0,0.353,0.01,0.148158365
9/14/2020,119,Autumn,21.33333333,30,0.3,0.002222222,0.0013,0.311,0.03,0.139832198,0,0.353,0.01,0.146307419
9/15/2020,120,Autumn,20.3,30,0.3,0,0.0013,14.9,3.8,0.138490969,0,89.83,4.94,0.144482468
9/16/2020,121,Autumn,18.625,30,0.3,0.000909091,0.0013,14.9,3.8,0.155178857,0,89.83,4.94,0.184689555
9/17/2020,122,Autumn,22.9,30,0.3,0.000909091,0.0013,14.9,3.8,0.171658431,0,89.83,4.94,0.224301443
9/18/2020,123,Autumn,21.525,30,0.3,0.013,0.0013,14.9,3.8,0.187933638,0,89.83,4.94,0.263328201
9/19/2020,124,Autumn,17.76666667,30,0.3,0.001,0.0013,14.9,3.8,0.204003675,0,89.83,4.94,0.301778653
9/20/2020,125,Autumn,15.93333333,30,0.3,0,0.0013,14.9,3.8,0.219877107,0,89.83,4.94,0.339661466
9/21/2020,126,Autumn,16.46666667,30,0.3,0,0.0013,14.9,3.8,0.235553599,0,89.83,4.94,0.376985284
9/22/2020,127,Autumn,18.2,30,0.3,0,0.0013,14.9,3.8,0.251036328,0,89.83,4.94,0.413758971
9/23/2020,128,Autumn,20.275,30,0.3,0,0.0013,14.9,3.8,0.266328239,0,89.83,4.94,0.449990717
9/24/2020,129,Autumn,25.125,30,0.3,0,0.0013,14.9,3.8,0.281431997,0,89.83,4.94,0.485689017
9/25/2020,130,Autumn,24.875,30,0.3,0,0.0013,14.9,3.8,0.296352743,0,89.83,4.94,0.520861682
9/26/2020,131,Autumn,23.13333333,30,0.3,0,0.0013,14.9,3.8,0.311088595,0,89.83,4.94,0.555517054
9/27/2020,132,Autumn,23.53333333,30,0.3,0,0.0013,14.9,3.8,0.325639522,0,89.83,4.94,0.589662705
9/28/2020,133,Autumn,22.75,30,0.3,0.044,0.0013,14.9,3.8,0.340011155,0,89.83,4.94,0.623306728
9/29/2020,134,Autumn,23.175,30,0.3,0.04,0.0013,14.9,3.8,0.354204233,0,89.83,4.94,0.65645663
9/30/2020,135,Autumn,24.3,30,0.3,0.672727273,0.0013,14.9,3.8,0.368223146,0,89.83,4.94,0.689119976
10/1/2020,136,Autumn,23.05,25,0.25,0.274545455,0.0013,14.9,3.8,0.382071314,0,89.83,4.94,0.721303846
10/2/2020,137,Autumn,19.6,25,0.25,0.012727273,0.0013,14.9,3.8,0.3957434,0,89.83,4.94,0.753015628
10/3/2020,138,Autumn,13.33333333,25,0.25,0.141,0.0013,14.9,3.8,0.409247,0,89.83,4.94,0.784262187
10/4/2020,139,Autumn,16.13333333,25,0.25,0.021,0.0013,14.9,3.8,0.422582733,0,89.83,4.94,0.81505102
10/5/2020,140,Autumn,15.73333333,25,0.25,0,0.0013,14.9,3.8,0.435755247,0,89.83,4.94,0.845388908
10/6/2020,141,Autumn,18.175,25,0.25,0,0.0013,14.9,3.8,0.448766376,0,89.83,4.94,0.875282755
10/7/2020,142,Autumn,17.9,25,0.25,0.032,0.0013,14.9,3.8,0.461618533,0,89.83,4.94,0.904739147
10/8/2020,143,Autumn,18.05,25,0.25,0.19,0.0013,14.9,3.8,0.474313346,0,89.83,4.94,0.93376494
10/9/2020,144,Autumn,12.475,25,0.25,0,0.0013,14.9,3.8,0.48685229,0,89.83,4.94,0.962366634
10/10/2020,145,Autumn,16.83333333,25,0.25,0.036666667,0.0013,14.9,3.8,0.499236358,0,89.83,4.94,0.990550481
10/11/2020,146,Autumn,19.83333333,25,0.25,0.346363636,0.0013,14.9,3.8,0.511469845,0,89.83,4.94,1.018322821
10/12/2020,147,Autumn,11.13333333,25,0.25,0,0.0013,14.9,3.8,0.523554075,0,89.83,4.94,1.045689679
10/13/2020,148,Autumn,10.975,25,0.25,0.2025,0.0013,14.9,3.8,0.535488331,0,89.83,4.94,1.072657202
10/14/2020,149,Autumn,12.775,25,0.25,2.274615385,0.0013,14.9,3.8,0.54727609,0,89.83,4.94,1.099231708
10/15/2020,150,Autumn,19.725,25,0.25,0,0.0013,14.9,3.8,0.558920785,0,89.83,4.94,1.125418803
10/16/2020,151,Autumn,19.6,25,0.25,0.045833333,0.0013,14.9,3.8,0.570425307,0,89.83,4.94,1.151224336
10/17/2020,152,Autumn,15.4,25,0.25,1.575454545,0.0013,14.9,3.8,0.581789481,0,89.83,4.94,1.176654043
10/18/2020,153,Autumn,11.26666667,25,0.25,0.41,0.0013,14.9,3.8,0.593013603,0,89.83,4.94,1.201713603
10/19/2020,154,Autumn,15.2,25,0.25,0.002727273,0.0013,14.9,3.8,0.604099791,0,89.83,4.94,1.226408535
10/20/2020,155,Autumn,15.575,25,0.25,0.020909091,0.0013,14.9,3.8,0.615051724,0,89.83,4.94,1.250744188
10/21/2020,156,Autumn,14.175,25,0.25,0.066666667,0.0013,14.9,3.8,0.625870489,0,89.83,4.94,1.2747261
10/22/2020,157,Autumn,14.575,25,0.25,0.02,0.0013,14.9,3.8,0.636557082,0,89.83,4.94,1.298359342
10/23/2020,158,Autumn,17.925,25,0.25,0.000833333,0.0013,14.9,3.8,0.647113938,0,89.83,4.94,1.321649292
10/24/2020,159,Autumn,15.6,25,0.25,0.006,0.0013,14.9,3.8,0.657542994,0,89.83,4.94,1.344600984
10/25/2020,160,Autumn,13.53333333,25,0.25,0.001111111,0.0013,14.9,3.8,0.667844575,0,89.83,4.94,1.36721939
10/26/2020,161,Autumn,8.133333333,25,0.25,0.021,0.0013,14.9,3.8,0.67801978,0,89.83,4.94,1.389509417
10/27/2020,162,Autumn,7.775,25,0.25,0.14,0.0013,14.9,3.8,0.688069724,0,89.83,4.94,1.411476054
10/28/2020,163,Autumn,7.775,25,0.25,0.005,0.0013,14.9,3.8,0.697997305,0,89.83,4.94,1.433124266
10/29/2020,164,Autumn,4.85,25,0.25,0.040909091,0.0013,14.9,3.8,0.707804654,0,89.83,4.94,1.454458692
10/30/2020,165,Autumn,6.65,25,0.25,0.244545455,0.0013,14.9,3.8,0.717493482,0,89.83,4.94,1.475483817
10/31/2020,166,Autumn,3.5,25,0.25,0,0.0013,14.9,3.8,0.727063923,0,89.83,4.94,1.496204336
11/1/2020,167,Autumn,7.933333333,30,0.3,0.049090909,0.0013,0,1.2,0,0,0,2.2,0
11/2/2020,168,Autumn,8.533333333,30,0.3,0.595454545,0.0013,0,1.2,0,0,0,2.2,0
11/3/2020,169,Autumn,4.6,30,0.3,0.02,0.0013,0,1.2,0,0,0,2.2,0
11/4/2020,170,Autumn,3.875,30,0.3,0.001666667,0.0013,0,1.2,0,0,0,2.2,0
11/5/2020,171,Autumn,8.65,30,0.3,0,0.0013,0,1.2,0,0,0,2.2,0
11/6/2020,172,Autumn,17.375,30,0.3,0,0.0013,0,1.2,0,0,0,2.2,0
11/7/2020,173,Autumn,20.2,30,0.3,0,0.0013,0,1.2,0,0,0,2.2,0
11/8/2020,174,Autumn,20.93333333,30,0.3,0,0.0013,0,1.2,0,0,0,2.2,0
11/9/2020,175,Autumn,19.06666667,30,0.3,0,0.0013,0,1.2,0,0,0,2.2,0
11/10/2020,176,Autumn,20.6,30,0.3,0,0.0013,0,1.2,0,0,0,2.2,0
11/11/2020,177,Autumn,21.55,30,0.3,0,0.0013,0,1.2,0,0,0,2.2,0
